,country,city,venue,date,composer,work,listing_url
131,Czech Republic,Prague,National Theatre (Národní divadlo),2018-January-09,"Bizet, Georges (1838-1875)",Carmen,https://bachtrack.com/opera-listing/national-theatre-narodni-divadlo/carmen/30-october-2017/19-00
132,Czech Republic,Prague,National Theatre (Národní divadlo),2018-February-02,"Bizet, Georges (1838-1875)",Carmen,https://bachtrack.com/opera-listing/national-theatre-narodni-divadlo/carmen/30-october-2017/19-00
133,Czech Republic,Prague,National Theatre (Národní divadlo),2018-February-27,"Bizet, Georges (1838-1875)",Carmen,https://bachtrack.com/opera-listing/national-theatre-narodni-divadlo/carmen/30-october-2017/19-00
134,Czech Republic,Prague,National Theatre (Národní divadlo),2018-April-21,"Bizet, Georges (1838-1875)",Carmen,https://bachtrack.com/opera-listing/national-theatre-narodni-divadlo/carmen/30-october-2017/19-00
135,Czech Republic,Prague,National Theatre (Národní divadlo),2018-May-12,"Bizet, Georges (1838-1875)",Carmen,https://bachtrack.com/opera-listing/national-theatre-narodni-divadlo/carmen/30-october-2017/19-00
136,Germany,Düsseldorf,Opernhaus,2018-May-27,"Mozart, Wolfgang Amadeus (1756-1791)",Die Entführung aus dem Serail (The Abduction from the Harem),https://bachtrack.com/opera-listing/opernhaus-2016/die-entfuhrung-aus-dem-serail/27-may-2018/18-30
137,Germany,Düsseldorf,Opernhaus,2018-June-02,"Mozart, Wolfgang Amadeus (1756-1791)",Die Entführung aus dem Serail (The Abduction from the Harem),https://bachtrack.com/opera-listing/opernhaus-2016/die-entfuhrung-aus-dem-serail/27-may-2018/18-30
138,Germany,Düsseldorf,Opernhaus,2018-June-12,"Mozart, Wolfgang Amadeus (1756-1791)",Die Entführung aus dem Serail (The Abduction from the Harem),https://bachtrack.com/opera-listing/opernhaus-2016/die-entfuhrung-aus-dem-serail/27-may-2018/18-30
139,United States,San Francisco,War Memorial Opera House,2018-June-12,"Wagner, Richard (1813-1883)",Das Rheingold,https://bachtrack.com/opera-listing/war-memorial-opera-house/das-rheingold/12-june-2018/19-30
140,United States,San Francisco,War Memorial Opera House,2018-June-19,"Wagner, Richard (1813-1883)",Das Rheingold,https://bachtrack.com/opera-listing/war-memorial-opera-house/das-rheingold/12-june-2018/19-30
141,United States,San Francisco,War Memorial Opera House,2018-June-26,"Wagner, Richard (1813-1883)",Das Rheingold,https://bachtrack.com/opera-listing/war-memorial-opera-house/das-rheingold/12-june-2018/19-30
142,France,Paris,Opéra Bastille,2018-May-17,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
143,France,Paris,Opéra Bastille,2018-May-19,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
144,France,Paris,Opéra Bastille,2018-May-22,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
145,France,Paris,Opéra Bastille,2018-May-27,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
146,France,Paris,Opéra Bastille,2018-May-30,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
147,France,Paris,Opéra Bastille,2018-June-02,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
148,France,Paris,Opéra Bastille,2018-June-08,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
149,France,Paris,Opéra Bastille,2018-June-12,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
150,France,Paris,Opéra Bastille,2018-June-14,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
151,France,Paris,Opéra Bastille,2018-June-17,"Ravel, Maurice (1875-1937)",L'Heure espagnole,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
152,France,Paris,Opéra Bastille,2018-May-17,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
153,France,Paris,Opéra Bastille,2018-May-19,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
154,France,Paris,Opéra Bastille,2018-May-22,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
155,France,Paris,Opéra Bastille,2018-May-27,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
156,France,Paris,Opéra Bastille,2018-May-30,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
157,France,Paris,Opéra Bastille,2018-June-02,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
158,France,Paris,Opéra Bastille,2018-June-08,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
159,France,Paris,Opéra Bastille,2018-June-12,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
160,France,Paris,Opéra Bastille,2018-June-14,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
161,France,Paris,Opéra Bastille,2018-June-17,"Puccini, Giacomo (1858-1924)",Gianni Schicchi,https://bachtrack.com/opera-listing/opera-bastille/lheure-espagnole-gianni-schicchi/17-may-2018/19-30
162,Austria,Vienna,Kammeroper,2018-May-15,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
163,Austria,Vienna,Kammeroper,2018-May-17,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
164,Austria,Vienna,Kammeroper,2018-May-19,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
165,Austria,Vienna,Kammeroper,2018-May-23,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
166,Austria,Vienna,Kammeroper,2018-May-25,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
167,Austria,Vienna,Kammeroper,2018-May-27,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
168,Austria,Vienna,Kammeroper,2018-June-06,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
169,Austria,Vienna,Kammeroper,2018-June-08,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
170,Austria,Vienna,Kammeroper,2018-June-10,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
171,Austria,Vienna,Kammeroper,2018-June-12,"Mozart, Wolfgang Amadeus (1756-1791)",Così fan tutte,https://bachtrack.com/opera-listing/kammeroper/cosi-fan-tutte/15-may-2018/19-00
172,Latvia,Riga,Latvian National Opera,2018-April-15,"Stravinsky, Igor (1882-1971)",The Rake's Progress,https://bachtrack.com/opera-listing/latvian-national-opera/the-rakes-progress/15-april-2018/19-00
173,Latvia,Riga,Latvian National Opera,2018-June-13,"Stravinsky, Igor (1882-1971)",The Rake's Progress,https://bachtrack.com/opera-listing/latvian-national-opera/the-rakes-progress/15-april-2018/19-00
174,Belgium,Ghent,"Opera Vlaanderen, Ghent",2018-June-13,"Prokofiev, Sergei (1891-1953)",The Gambler,https://bachtrack.com/opera-listing/opera-vlaanderen-ghent/the-gambler/13-june-2018/20-00
175,Belgium,Ghent,"Opera Vlaanderen, Ghent",2018-June-15,"Prokofiev, Sergei (1891-1953)",The Gambler,https://bachtrack.com/opera-listing/opera-vlaanderen-ghent/the-gambler/13-june-2018/20-00
176,Belgium,Ghent,"Opera Vlaanderen, Ghent",2018-June-17,"Prokofiev, Sergei (1891-1953)",The Gambler,https://bachtrack.com/opera-listing/opera-vlaanderen-ghent/the-gambler/13-june-2018/20-00
177,Belgium,Ghent,"Opera Vlaanderen, Ghent",2018-June-19,"Prokofiev, Sergei (1891-1953)",The Gambler,https://bachtrack.com/opera-listing/opera-vlaanderen-ghent/the-gambler/13-june-2018/20-00
178,Austria,Vienna,Staatsoper,2018-June-13,"Puccini, Giacomo (1858-1924)",Tosca,https://bachtrack.com/opera-listing/staatsoper/tosca/13-june-2018/19-00
179,Austria,Vienna,Staatsoper,2018-June-16,"Puccini, Giacomo (1858-1924)",Tosca,https://bachtrack.com/opera-listing/staatsoper/tosca/13-june-2018/19-00
180,Austria,Vienna,Staatsoper,2018-June-19,"Puccini, Giacomo (1858-1924)",Tosca,https://bachtrack.com/opera-listing/staatsoper/tosca/13-june-2018/19-00
181,Hungary,Budapest,Müpa: Béla Bartók National Concert Hall,2018-June-07,"Wagner, Richard (1813-1883)",Tristan und Isolde,https://bachtrack.com/opera-listing/mupa-bela-bartok-national-concert-hall/wagner-tristan-und-isolde/07-june-2018/16-00
182,Hungary,Budapest,Müpa: Béla Bartók National Concert Hall,2018-June-13,"Wagner, Richard (1813-1883)",Tristan und Isolde,https://bachtrack.com/opera-listing/mupa-bela-bartok-national-concert-hall/wagner-tristan-und-isolde/07-june-2018/16-00
183,Hungary,Budapest,Müpa: Béla Bartók National Concert Hall,2018-June-16,"Wagner, Richard (1813-1883)",Tristan und Isolde,https://bachtrack.com/opera-listing/mupa-bela-bartok-national-concert-hall/wagner-tristan-und-isolde/07-june-2018/16-00
184,Switzerland,Zürich,Opernhaus,2018-May-27,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
185,Switzerland,Zürich,Opernhaus,2018-May-30,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
186,Switzerland,Zürich,Opernhaus,2018-June-02,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
187,Switzerland,Zürich,Opernhaus,2018-June-07,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
188,Switzerland,Zürich,Opernhaus,2018-June-10,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
189,Switzerland,Zürich,Opernhaus,2018-June-13,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
190,Switzerland,Zürich,Opernhaus,2018-June-17,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
191,Switzerland,Zürich,Opernhaus,2018-June-20,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
192,Switzerland,Zürich,Opernhaus,2018-June-28,"Verdi, Giuseppe (1813-1901)",La forza del destino,https://bachtrack.com/opera-listing/opernhaus-1069/la-forza-del-destino/27-may-2018/19-00
193,Spain,Barcelona,Gran Teatre del Liceu,2018-June-07,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/manon-lescaut/07-june-2018/20-00
194,Spain,Barcelona,Gran Teatre del Liceu,2018-June-10,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/manon-lescaut/07-june-2018/20-00
195,Spain,Barcelona,Gran Teatre del Liceu,2018-June-13,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/manon-lescaut/07-june-2018/20-00
196,Spain,Barcelona,Gran Teatre del Liceu,2018-June-16,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/manon-lescaut/07-june-2018/20-00
197,Spain,Barcelona,Gran Teatre del Liceu,2018-June-19,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/manon-lescaut/07-june-2018/20-00
198,Spain,Barcelona,Gran Teatre del Liceu,2018-June-21,"Puccini, Giacomo (1858-1924)",Manon Lescaut,https://bachtrack.com/opera-listing/gran-teatre-del-liceu/manon-lescaut/07-june-2018/20-00
199,United Kingdom,London,"Royal Opera House, Covent Garden",2018-June-07,"Wagner, Richard (1813-1883)",Lohengrin,https://bachtrack.com/opera-listing/royal-opera-house-covent-garden/lohengrin/07-june-2018/18-00
200,United Kingdom,London,"Royal Opera House, Covent Garden",2018-June-10,"Wagner, Richard (1813-1883)",Lohengrin,https://bachtrack.com/opera-listing/royal-opera-house-covent-garden/lohengrin/07-june-2018/18-00
201,United Kingdom,London,"Royal Opera House, Covent Garden",2018-June-13,"Wagner, Richard (1813-1883)",Lohengrin,https://bachtrack.com/opera-listing/royal-opera-house-covent-garden/lohengrin/07-june-2018/18-00
202,United Kingdom,London,"Royal Opera House, Covent Garden",2018-June-17,"Wagner, Richard (1813-1883)",Lohengrin,https://bachtrack.com/opera-listing/royal-opera-house-covent-garden/lohengrin/07-june-2018/18-00
203,United Kingdom,London,"Royal Opera House, Covent Garden",2018-June-23,"Wagner, Richard (1813-1883)",Lohengrin,https://bachtrack.com/opera-listing/royal-opera-house-covent-garden/lohengrin/07-june-2018/18-00
204,United Kingdom,London,"Royal Opera House, Covent Garden",2018-June-28,"Wagner, Richard (1813-1883)",Lohengrin,https://bachtrack.com/opera-listing/royal-opera-house-covent-garden/lohengrin/07-june-2018/18-00
205,United Kingdom,London,"Royal Opera House, Covent Garden",2018-July-01,"Wagner, Richard (1813-1883)",Lohengrin,https://bachtrack.com/opera-listing/royal-opera-house-covent-garden/lohengrin/07-june-2018/18-00
206,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-08,"Bartók, Béla (1881-1945)","The Miraculous Mandarin, Op.19, Sz 73",https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
207,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-10,"Bartók, Béla (1881-1945)","The Miraculous Mandarin, Op.19, Sz 73",https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
208,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-13,"Bartók, Béla (1881-1945)","The Miraculous Mandarin, Op.19, Sz 73",https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
209,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-16,"Bartók, Béla (1881-1945)","The Miraculous Mandarin, Op.19, Sz 73",https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
210,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-19,"Bartók, Béla (1881-1945)","The Miraculous Mandarin, Op.19, Sz 73",https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
211,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-21,"Bartók, Béla (1881-1945)","The Miraculous Mandarin, Op.19, Sz 73",https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
212,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-24,"Bartók, Béla (1881-1945)","The Miraculous Mandarin, Op.19, Sz 73",https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
213,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-08,"Bartók, Béla (1881-1945)",Duke Bluebeard's Castle,https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
214,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-10,"Bartók, Béla (1881-1945)",Duke Bluebeard's Castle,https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
215,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-13,"Bartók, Béla (1881-1945)",Duke Bluebeard's Castle,https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
216,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-16,"Bartók, Béla (1881-1945)",Duke Bluebeard's Castle,https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
217,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-19,"Bartók, Béla (1881-1945)",Duke Bluebeard's Castle,https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
218,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-21,"Bartók, Béla (1881-1945)",Duke Bluebeard's Castle,https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
219,Belgium,Brussels,La Monnaie | De Munt: Grand Hall,2018-June-24,"Bartók, Béla (1881-1945)",Duke Bluebeard's Castle,https://bachtrack.com/opera-listing/la-monnaie-de-munt-grand-hall/the-miraculous-mandarin-bluebeards-castle/08-june-2018/20-00
220,Czech Republic,Prague,Estates Theatre (Stavovské divaldo),2018-February-01,"Mozart, Wolfgang Amadeus (1756-1791)",Le nozze di Figaro (The Marriage of Figaro),https://bachtrack.com/opera-listing/estates-theatre-stavovske-divaldo/le-nozze-di-figaro-the-marriage-of-figaro/01-february-2018/19-00
