,date,language,work,work_url
27188,2002-12-11,in italienischer Sprache,Gianni Schicchi,https://archiv.wiener-staatsoper.at/performances/13908
27189,2002-12-13,in italienischer Sprache,La Bohème (Puccini),https://archiv.wiener-staatsoper.at/performances/13484
27190,2002-12-15,in deutscher Sprache,Die Jakobsleiter,https://archiv.wiener-staatsoper.at/performances/13840
27191,2002-12-15,in italienischer Sprache,Gianni Schicchi,https://archiv.wiener-staatsoper.at/performances/13915
27192,2002-12-16,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/579
27193,2002-12-17,in italienischer Sprache,La Bohème (Puccini),https://archiv.wiener-staatsoper.at/performances/13592
27194,2002-12-18,in deutscher Sprache,Die Jakobsleiter,https://archiv.wiener-staatsoper.at/performances/13843
27195,2002-12-18,in italienischer Sprache,Gianni Schicchi,https://archiv.wiener-staatsoper.at/performances/13917
27196,2002-12-19,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/580
27197,2002-12-20,in italienischer Sprache,La Bohème (Puccini),https://archiv.wiener-staatsoper.at/performances/13593
27198,2002-12-22,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/581
27199,2002-12-25,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7937
27200,2002-12-26,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/582
27201,2002-12-28,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7938
27202,2002-12-29,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/583
27203,2002-12-31,in deutscher Sprache,Die Fledermaus,https://archiv.wiener-staatsoper.at/performances/9449
27204,2003-01-01,in deutscher Sprache,Die Fledermaus,https://archiv.wiener-staatsoper.at/performances/9450
27205,2003-01-02,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/584
27206,2003-01-04,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5526
27207,2003-01-06,in deutscher Sprache,Die Fledermaus,https://archiv.wiener-staatsoper.at/performances/9453
27208,2003-01-08,in deutscher Sprache,Salome,https://archiv.wiener-staatsoper.at/performances/9724
27209,2003-01-10,in deutscher Sprache,Die Meistersinger von Nürnberg,https://archiv.wiener-staatsoper.at/performances/1641
27210,2003-01-11,in deutscher Sprache,Salome,https://archiv.wiener-staatsoper.at/performances/9725
27211,2003-01-12,in italienischer Sprache,Don Carlo (Ital.),https://archiv.wiener-staatsoper.at/performances/10670
27212,2003-01-14,in deutscher Sprache,Die Meistersinger von Nürnberg,https://archiv.wiener-staatsoper.at/performances/1642
27213,2003-01-16,in französischer Sprache,Roméo et Juliette,https://archiv.wiener-staatsoper.at/performances/678
27214,2003-01-17,in italienischer Sprache,Don Carlo (Ital.),https://archiv.wiener-staatsoper.at/performances/10671
27215,2003-01-18,in deutscher Sprache,Die Meistersinger von Nürnberg,https://archiv.wiener-staatsoper.at/performances/1643
27216,2003-01-19,in französischer Sprache,Roméo et Juliette,https://archiv.wiener-staatsoper.at/performances/679
27217,2003-01-20,in italienischer Sprache,Don Carlo (Ital.),https://archiv.wiener-staatsoper.at/performances/10672
27218,2003-01-22,in deutscher Sprache,Die Meistersinger von Nürnberg,https://archiv.wiener-staatsoper.at/performances/1644
27219,2003-01-23,in französischer Sprache,Roméo et Juliette,https://archiv.wiener-staatsoper.at/performances/680
27220,2003-01-25,in italienischer Sprache,Don Carlo (Ital.),https://archiv.wiener-staatsoper.at/performances/10675
27221,2003-01-26,in italienischer Sprache,Pagliacci,https://archiv.wiener-staatsoper.at/performances/4348
27222,2003-01-26,in italienischer Sprache,Cavalleria rusticana,https://archiv.wiener-staatsoper.at/performances/8093
27223,2003-01-28,in italienischer Sprache,Il barbiere di Siviglia,https://archiv.wiener-staatsoper.at/performances/11708
27224,2003-01-29,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7939
27225,2003-01-30,in italienischer Sprache,Pagliacci,https://archiv.wiener-staatsoper.at/performances/4349
27226,2003-01-30,in italienischer Sprache,Cavalleria rusticana,https://archiv.wiener-staatsoper.at/performances/8094
27227,2003-01-31,in italienischer Sprache,Rigoletto,https://archiv.wiener-staatsoper.at/performances/6544
27228,2003-02-01,in deutscher Sprache,Das Rheingold,https://archiv.wiener-staatsoper.at/performances/11306
27229,2003-02-02,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7940
27230,2003-02-03,in italienischer Sprache,Pagliacci,https://archiv.wiener-staatsoper.at/performances/4350
27231,2003-02-03,in italienischer Sprache,Cavalleria rusticana,https://archiv.wiener-staatsoper.at/performances/8096
27232,2003-02-04,in italienischer Sprache,Rigoletto,https://archiv.wiener-staatsoper.at/performances/6545
27233,2003-02-06,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7941
27234,2003-02-08,in italienischer Sprache,Rigoletto,https://archiv.wiener-staatsoper.at/performances/6546
27235,2003-02-09,in deutscher Sprache,Die Walküre,https://archiv.wiener-staatsoper.at/performances/11075
27236,2003-02-11,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5529
27237,2003-02-13,in italienischer Sprache,Rigoletto,https://archiv.wiener-staatsoper.at/performances/6547
27238,2003-02-15,in deutscher Sprache,Siegfried,https://archiv.wiener-staatsoper.at/performances/11992
27239,2003-02-16,in italienischer Sprache,Rigoletto,https://archiv.wiener-staatsoper.at/performances/6548
27240,2003-02-17,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13137
27241,2003-02-18,in deutscher Sprache,Die Fledermaus,https://archiv.wiener-staatsoper.at/performances/9454
27242,2003-02-20,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13160
27243,2003-02-21,in deutscher Sprache,Die Fledermaus,https://archiv.wiener-staatsoper.at/performances/9455
27244,2003-02-22,in deutscher Sprache,Götterdämmerung,https://archiv.wiener-staatsoper.at/performances/12052
27245,2003-02-23,in deutscher Sprache,Die Fledermaus,https://archiv.wiener-staatsoper.at/performances/9456
27246,2003-02-24,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13161
27247,2003-02-28,in deutscher Sprache,Die Zauberflöte für Kinder,https://archiv.wiener-staatsoper.at/performances/15104
27248,2003-02-28,in deutscher Sprache,Die Zauberflöte für Kinder,https://archiv.wiener-staatsoper.at/performances/15107
27249,2003-03-01,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5567
27250,2003-03-02,in italienischer Sprache,La sonnambula,https://archiv.wiener-staatsoper.at/performances/2718
27251,2003-03-03,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13162
27252,2003-03-05,in italienischer Sprache,La sonnambula,https://archiv.wiener-staatsoper.at/performances/2947
27253,2003-03-07,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13164
27254,2003-03-08,in italienischer Sprache,Il barbiere di Siviglia,https://archiv.wiener-staatsoper.at/performances/11710
27255,2003-03-09,in italienischer Sprache,La sonnambula,https://archiv.wiener-staatsoper.at/performances/2954
27256,2003-03-10,in italienischer Sprache,Il barbiere di Siviglia,https://archiv.wiener-staatsoper.at/performances/11713
27257,2003-03-11,in deutscher Sprache,Salome,https://archiv.wiener-staatsoper.at/performances/12317
27258,2003-03-11,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13165
27259,2003-03-12,in italienischer Sprache,La sonnambula,https://archiv.wiener-staatsoper.at/performances/2956
27260,2003-03-13,in italienischer Sprache,Il barbiere di Siviglia,https://archiv.wiener-staatsoper.at/performances/11714
27261,2003-03-15,in deutscher Sprache,Der Rosenkavalier,https://archiv.wiener-staatsoper.at/performances/3476
27262,2003-03-16,in italienischer Sprache,Così fan tutte,https://archiv.wiener-staatsoper.at/performances/1050
27263,2003-03-17,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5572
27264,2003-03-18,in italienischer Sprache,Così fan tutte,https://archiv.wiener-staatsoper.at/performances/1051
27265,2003-03-19,in deutscher Sprache,Der Rosenkavalier,https://archiv.wiener-staatsoper.at/performances/3481
27266,2003-03-20,in italienischer Sprache,Così fan tutte,https://archiv.wiener-staatsoper.at/performances/1052
27267,2003-03-21,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5576
27268,2003-03-22,in italienischer Sprache,Così fan tutte,https://archiv.wiener-staatsoper.at/performances/1053
27269,2003-03-23,in italienischer Sprache,Cavalleria rusticana,https://archiv.wiener-staatsoper.at/performances/8097
27270,2003-03-23,in italienischer Sprache,Gianni Schicchi,https://archiv.wiener-staatsoper.at/performances/13919
27271,2003-03-24,in italienischer Sprache,Così fan tutte,https://archiv.wiener-staatsoper.at/performances/1055
27272,2003-03-25,in französischer Sprache,Les Contes d'Hoffmann,https://archiv.wiener-staatsoper.at/performances/13322
27273,2003-03-26,in italienischer Sprache,Cavalleria rusticana,https://archiv.wiener-staatsoper.at/performances/8099
27274,2003-03-26,in italienischer Sprache,Gianni Schicchi,https://archiv.wiener-staatsoper.at/performances/13923
27275,2003-03-27,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5577
27276,2003-03-28,in französischer Sprache,Les Contes d'Hoffmann,https://archiv.wiener-staatsoper.at/performances/13323
27277,2003-03-29,in italienischer Sprache,Cavalleria rusticana,https://archiv.wiener-staatsoper.at/performances/8101
27278,2003-03-29,in italienischer Sprache,Gianni Schicchi,https://archiv.wiener-staatsoper.at/performances/13927
27279,2003-03-31,in französischer Sprache,Les Contes d'Hoffmann,https://archiv.wiener-staatsoper.at/performances/13324
27280,2003-04-01,in italienischer Sprache,Il barbiere di Siviglia,https://archiv.wiener-staatsoper.at/performances/11716
27281,2003-04-02,in italienischer Sprache,La traviata,https://archiv.wiener-staatsoper.at/performances/6884
27282,2003-04-03,in italienischer Sprache,Il barbiere di Siviglia,https://archiv.wiener-staatsoper.at/performances/11719
27283,2003-04-04,in französischer Sprache,Les Contes d'Hoffmann,https://archiv.wiener-staatsoper.at/performances/13325
27284,2003-04-05,in italienischer Sprache,La traviata,https://archiv.wiener-staatsoper.at/performances/6885
27285,2003-04-07,in französischer Sprache,Les Contes d'Hoffmann,https://archiv.wiener-staatsoper.at/performances/13326
27286,2003-04-08,in italienischer Sprache,La traviata,https://archiv.wiener-staatsoper.at/performances/6886
27287,2003-04-09,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5580
27288,2003-04-11,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7942
27289,2003-04-12,in italienischer Sprache,Tosca,https://archiv.wiener-staatsoper.at/performances/5586
27290,2003-04-13,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15603
27291,2003-04-13,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15604
27292,2003-04-14,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7943
27293,2003-04-16,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7944
27294,2003-04-16,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15605
27295,2003-04-17,in deutscher Sprache,Parsifal,https://archiv.wiener-staatsoper.at/performances/1813
27296,2003-04-19,in deutscher Sprache,Parsifal,https://archiv.wiener-staatsoper.at/performances/1814
27297,2003-04-19,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15606
27298,2003-04-20,in deutscher Sprache,Die Zauberflöte,https://archiv.wiener-staatsoper.at/performances/7945
27299,2003-04-21,in deutscher Sprache,Die Walküre,https://archiv.wiener-staatsoper.at/performances/11080
27300,2003-04-22,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15607
27301,2003-04-23,in italienischer Sprache,La sonnambula,https://archiv.wiener-staatsoper.at/performances/2958
27302,2003-04-24,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13166
27303,2003-04-25,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15608
27304,2003-04-26,in italienischer Sprache,La sonnambula,https://archiv.wiener-staatsoper.at/performances/2960
27305,2003-04-26,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15609
27306,2003-04-27,in deutscher Sprache,Die Walküre,https://archiv.wiener-staatsoper.at/performances/11082
27307,2003-04-28,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13168
27308,2003-04-28,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15610
27309,2003-04-30,in italienischer Sprache,La sonnambula,https://archiv.wiener-staatsoper.at/performances/2961
27310,2003-05-01,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/585
27311,2003-05-02,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13169
27312,2003-05-03,in französischer Sprache,La Juive,https://archiv.wiener-staatsoper.at/performances/644
27313,2003-05-03,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15611
27314,2003-05-04,in deutscher Sprache,Die Walküre,https://archiv.wiener-staatsoper.at/performances/11083
27315,2003-05-04,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15612
27316,2003-05-05,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/586
27317,2003-05-06,in französischer Sprache,La Favorite,https://archiv.wiener-staatsoper.at/performances/13171
27318,2003-05-07,in französischer Sprache,La Juive,https://archiv.wiener-staatsoper.at/performances/645
27319,2003-05-07,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15613
27320,2003-05-08,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15614
27321,2003-05-09,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/587
27322,2003-05-10,in italienischer Sprache,Simon Boccanegra,https://archiv.wiener-staatsoper.at/performances/9254
27323,2003-05-10,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15615
27324,2003-05-11,in französischer Sprache,La Juive,https://archiv.wiener-staatsoper.at/performances/646
27325,2003-05-13,in deutscher Sprache,Jonny spielt auf,https://archiv.wiener-staatsoper.at/performances/588
27326,2003-05-14,in italienischer Sprache,Simon Boccanegra,https://archiv.wiener-staatsoper.at/performances/9255
27327,2003-05-15,in französischer Sprache,La Juive,https://archiv.wiener-staatsoper.at/performances/647
27328,2003-05-17,in italienischer Sprache,Otello,https://archiv.wiener-staatsoper.at/performances/2122
27329,2003-05-17,in deutscher Sprache,Pinocchio,https://archiv.wiener-staatsoper.at/performances/15616
27330,2003-05-18,in italienischer Sprache,Simon Boccanegra,https://archiv.wiener-staatsoper.at/performances/9256
27331,2003-05-20,in italienischer Sprache,Otello,https://archiv.wiener-staatsoper.at/performances/2120
27332,2003-05-21,in italienischer Sprache,Simon Boccanegra,https://archiv.wiener-staatsoper.at/performances/9257
