,composer,complete_name,dates,uri,work
200,"Strauss,J",Johann Strauss,(1825–1899),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,J",Das Spitzentuch der Konigin 
201,"Strauss,J",Johann Strauss,(1825–1899),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,J",Der lustige Krieg 
202,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Alcina 
203,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,The Messiah 
204,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Giulio Cesare in Egitto 
205,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Serse 
206,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Acis e Galatea 
207,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Agrippina 
208,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Orlando 
209,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Rinaldo 
210,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Ariodante 
211,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Jephtha 
212,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Saul 
213,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Hercules 
214,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Il trionfo del tempo e del disinganno 
215,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Semele 
216,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Ottone 
217,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Rodelinda 
218,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Tamerlano 
219,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Alessandro 
220,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Radamisto 
221,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Almira 
222,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Imeneo 
223,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Theodora 
224,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Israel in Egypt 
225,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Riccardo Primo 
226,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Partenope 
227,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Alexander's Feast 
228,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Arminio 
229,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Teseo 
230,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Belshazzar 
231,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,"Aci, Galatea e Polifemo "
232,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Catone in Utica 
233,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Oreste 
234,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Silla 
235,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Giove in Argo 
236,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Sosarme 
237,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Amadigi di Gaula 
238,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,The Resurrection 
239,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Susanna 
240,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Tolomeo 
241,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Didone abbandonata 
242,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Sale 
243,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Faramondo 
244,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Arianna in Creta 
245,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Giustino 
246,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,"L'allegro, il penseroso ed il moderato "
247,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Berenice 
248,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Solomon 
249,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Orlando (reduction) 
250,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Judas Maccabeus 
251,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Lotario 
252,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Siroe 
253,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Joshua 
254,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Apollo e Dafne 
255,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Samson 
256,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Scipione 
257,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,The Choice of Hercules 
258,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Alexander Balus 
259,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Aminta e Fillide 
260,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Deborah 
261,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Elpidia 
262,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Esther 
263,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Il duello amoroso 
264,Handel,George Frideric Handel,(1685–1759),http://operabase.com/visual.cgi??lang=en&is=opera&by=Handel,Ormisda 
265,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Salome 
266,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Der Rosenkavalier 
267,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Ariadne auf Naxos 
268,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Elektra 
269,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Die Frau ohne Schatten 
270,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Arabella 
271,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Capriccio 
272,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Daphne 
273,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Die schweigsame Frau 
274,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Die Liebe der Danae 
275,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Intermezzo 
276,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Feuersnot 
277,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Friedenstag 
278,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Die agyptische Helena 
279,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Guntram 
280,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Enoch Arden 
281,"Strauss,R",Richard Strauss,(1864–1949),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Strauss,R",Vier letzte Lieder 
282,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,The Turn of the Screw 
283,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Peter Grimes 
284,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,A Midsummer Night's Dream 
285,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,The Rape of Lucretia 
286,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Albert Herring 
287,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Owen Wingrave 
288,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Let's Make an Opera [c]
289,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Billy Budd 
290,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Noye's Fludde [c]
291,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Death in Venice 
292,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Paul Bunyan 
293,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,War Requiem 
294,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Curlew River 
295,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,The Prodigal Son 
296,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Gloriana 
297,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,The Burning Fiery Furnace 
298,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,Phaedra 
299,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,The Golden Vanity 
300,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,The Canticles 
301,Britten,Benjamin Britten,(1913–1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Britten,The Beggar's Opera 
302,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Les contes d'Hoffmann 
303,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Orphee aux enfers 
304,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,La vie parisienne 
305,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,La belle Helene 
306,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,La Grande-Duchesse de Gerolstein 
307,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Le voyage dans la lune 
308,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Barbe-bleue 
309,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,La Perichole 
310,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Monsieur Choufleuri 
311,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Les brigands 
312,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Fantasio 
313,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Robinson Crusoe 
314,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Pomme d'Api 
315,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Croquefer 
316,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,L'Ile de Tulipatan 
317,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Genevieve de Brabant 
318,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,La princesse de Trebizonde 
319,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Les contes d'Hoffmann (adaptation) 
320,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Mesdames de la Halle 
321,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Hoffmann - Ein Offenbach Projekt 
322,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,La chanson de Fortunio 
323,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,La Fille du tambour-major 
324,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Un mari a la porte 
325,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Die Hoffmann Show 
326,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Le Roi carotte 
327,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Vert-Vert 
328,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Vent du soir 
329,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Pepito 
330,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Le 66 
331,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Orphee aux enfers (reduction) 
332,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Dragonette 
333,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Les deux aveugles 
334,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Fleurette 
335,Offenbach,Jacques Offenbach,(1819–1880),http://operabase.com/visual.cgi??lang=en&is=opera&by=Offenbach,Un diner avec Jacques 
336,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Die lustige Witwe 
337,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Das Land des Lachelns 
338,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Der Graf von Luxemburg 
339,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Der Zarewitsch 
340,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Zigeunerliebe 
341,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Giuditta 
342,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Paganini 
343,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Frasquita 
344,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Friederike 
345,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Schon ist die Welt 
346,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Das Furstenkind 
347,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Die Juxheirat 
348,Lehar,Franz Lehár,(1870–1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lehar,Wo die Lerche singt 
349,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Die Csardasfurstin 
350,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Grafin Mariza 
351,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",The Bayadere 
352,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Die Zirkusprinzessin 
353,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Die Herzogin von Chicago 
354,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Das Veilchen vom Montmartre 
355,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Arizona Lady 
356,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Die Faschingsfee 
357,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Marinka 
358,"Kalman,E",Emmerich Kálmán,(1882–1953),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalman,E",Kaiserin Josephine 
359,Humperdinck,Engelbert Humperdinck,(1854–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Humperdinck,Hansel und Gretel [c]
