,genre,name,uri,composer,year,country
326,Opera,Adorjánok és Jenők,/catalog/19960074,László Sáry,1995,Hungary
327,Opera,Adrast,/catalog/10128462,Franz Schubert,1868,Austria
328,Opera,L'Adrasto,/catalog/10102315,Pietro Paolo Bencini,1702,Italy
329,Opera,"Adrasto, re d'Egitto",/catalog/10124946,Marcos António Portugal,1800,Portugal
330,Opera,"Adrasto, re d'Egitto",/catalog/10130612,Angelo Tarchi,1792,Italy
331,Opera,"Adrasto, re degli Argivi",/catalog/10105170,João de Sousa Carvalho,1784,Portugal
332,Opera,"Adrast und Isidore, oder Die Nachtmusik",/catalog/10116416,Otto Carl Erdmann von Kospoth,1779,Germany
333,Opera,"Adrast und Isidore, oder Die Nachtmusik",/catalog/10120521,František Adam Míča,1781,Austria
334,Opera,"Adrast und Isidore, oder Die Nachtmusik",/catalog/10125110,Friedrich Preu,1779,Germany
335,Opera,L'Adria festosa,/catalog/10110884,Baldassare Galuppi,1738,Italy
336,Opera,Adriana Lecouvreur,/catalog/10102415,Tomaso Benvenuti,1857,Italy
337,Opera,Adriana Lecouvreur,/catalog/10105932,Francesco Cilea,1902,Italy
338,Opera,Adriana Lecouvreur,/catalog/10123790,Ettore Perosio,1889,Italy
339,Opera,Adriana Lecouvreur e la duchessa di Bouillon,/catalog/10131848,Edoardo Vera,1856,Italy
340,Opera,Adriana Mater,/catalog/19960075,Kaija Saariaho,2006,France
341,Opera,Adrianas Fall,/catalog/19960076,Marc-Aurel Floros,2008,Germany
342,Opera,Adriano in Siria,/catalog/10100025,Girolamo Abos,1750,Italy
343,Opera,Adriano in Siria,/catalog/10100178,Andrea Adolfati,1751,Italy
344,Opera,Adriano in Siria,/catalog/10100448,Felice Alessandri,1779,Italy
345,Opera,Adriano in Siria,/catalog/10100741,Pasquale Anfossi,1777,Italy
346,Opera,Adriano in Siria,/catalog/10101535,Johann Christian Bach,1765,United Kingdom
347,Opera,Adriano in Siria,/catalog/10102587,Andrea Bernasconi,1755,Germany
348,Opera,Adriano in Siria,/catalog/10103710,Giovanni Borgo,1759,Italy
349,Opera,Adriano in Siria,/catalog/10104213,Riccardo Broschi,1736,Italy
350,Opera,Adriano in Siria,/catalog/10104328,Francesco Brusa,1757,Italy
351,Opera,Adriano in Siria,/catalog/10104617,Antonio Caldara,1732,Austria
352,Opera,Adriano in Siria,/catalog/10126211,Rinaldo di Capua,1758,Italy
353,Opera,Adriano in Siria,/catalog/10105705,Luigi Cherubini,1782,Italy
354,Opera,Adriano in Siria,/catalog/10105871,Vincenzo Ciampi,1748,Italy
355,Opera,Adriano in Siria,/catalog/10106307,Giuseppe Colla,1762,Italy
356,Opera,Adriano in Siria,/catalog/10106382,Nicola Conforto,1754,Italy
357,Opera,Adriano in Siria,/catalog/10108432,Egidio Duni,1735,Italy
358,Opera,Adriano in Siria,/catalog/10109559,Giovanni Battista Ferrandini,1737,Germany
359,Opera,Adriano in Siria,/catalog/10110885,Baldassare Galuppi,1740,Italy
360,Opera,Adriano in Siria,/catalog/10111691,Geminiano Giacomelli,1733,Italy
361,Opera,Adriano in Siria,/catalog/10111709,Giovanni Antonio Giai,1740,Italy
362,Opera,Adriano in Siria,/catalog/10112596,Carl Heinrich Graun,1746,Germany
363,Opera,Adriano in Siria,/catalog/10112953,Pietro Alessandro Guglielmi,1765,Italy
364,Opera,Adriano in Siria,/catalog/10113665,Johann Adolf Hasse,1752,Germany
365,Opera,Adriano in Siria,/catalog/10114565,Ignaz Holzbauer,1768,Germany
366,Opera,Adriano in Siria,/catalog/10114929,Giacomo Insanguine,1773,Italy
367,Opera,Adriano in Siria,/catalog/10117154,Giovanni Battista Lampugnani,1740,Italy
368,Opera,Adriano in Siria,/catalog/10117350,Gaetano Latilla,1747,Italy
369,Opera,Adriano in Siria,/catalog/10118936,Gian Francesco de Majo,1769,Italy
370,Opera,Adriano in Siria,/catalog/10119152,Hieronymus Mango,1768,Germany
371,Opera,Adriano in Siria,/catalog/10119923,Simon Mayr,1798,Italy
372,Opera,Adriano in Siria,/catalog/10120016,Antonio Maria Mazzoni,1760,Italy
373,Opera,Adriano in Siria,/catalog/10120299,Saverio Mercadante,1828,Portugal
374,Opera,Adriano in Siria,/catalog/10121038,Gaetano Monti,1775,Italy
375,Opera,Adriano in Siria,/catalog/10121066,Carlo Monza,1769,Italy
376,Opera,Adriano in Siria,/catalog/10121689,Josef Mysliveček,1776,Italy
377,Opera,Adriano in Siria,/catalog/10121775,Sebastiano Nasolini,1789,Italy
378,Opera,Adriano in Siria,/catalog/10123146,Antonio Gaetano Pampani,1750,Italy
379,Opera,Adriano in Siria,/catalog/10123693,David Perez,1752,Portugal
380,Opera,Adriano in Siria,/catalog/10123741,Giovanni Battista Pergolesi,1734,Italy
381,Opera,Adriano in Siria,/catalog/10124918,Giovanni Porta,1737,Italy
382,Opera,Adriano in Siria,/catalog/10124947,Marcos António Portugal,1813,Italy
383,Opera,Adriano in Siria,/catalog/10126280,Giovanni Alberto Ristori,1739,Italy
384,Opera,Adriano in Siria,/catalog/10127076,Giacomo Rust,1781,Italy
385,Opera,Adriano in Siria,/catalog/10127221,Antonio Sacchini,1771,Italy
386,Opera,Adriano in Siria,/catalog/10127572,Pier Giuseppe Sandoni,1734,Italy
387,Opera,Adriano in Siria,/catalog/10127718,Giuseppe Sarti,1778,Italy
388,Opera,Adriano in Siria,/catalog/10127894,Paolo Scalabrini,1749,Denmark
389,Opera,Adriano in Siria,/catalog/10128048,Giuseppe Scarlatti,1752,Italy
390,Opera,Adriano in Siria,/catalog/10128612,Johann Gottfried Schwanenberger,1762,Germany
391,Opera,Adriano in Siria,/catalog/10128720,Giuseppe Scolari,1754,Italy
392,Opera,Adriano in Siria,/catalog/10131172,Antonio Tozzi,1770,Italy
393,Opera,Adriano in Siria,/catalog/10131550,Francesco Antonio Uttini,1757,Sweden
394,Opera,Adriano in Siria,/catalog/10131664,Michel Angelo Valentini,1753,Italy
395,Opera,Adriano in Siria,/catalog/10133006,Marian Wimmer,1764,Austria
396,Opera,Adriano placato,/catalog/10119175,Gennaro Manna,1748,Italy
397,Opera,Adriano sul Monte Casio,/catalog/10108147,Antonio Draghi,1677,Austria
398,Opera,Adrian und das rote Auto,/catalog/10130986,Siegfried Tiefensee,1966,Germany
399,Opera,Adrien,/catalog/10120098,Étienne-Nicolas Méhul,1799,France
400,Opera,Adrienne,/catalog/10112293,Walter Wilhelm Goetze,1926,Germany
401,Opera,Adáshiba (Break in Transmission),/catalog/10130455,Erzsébet Szőnyi,1982,Hungary
402,Opera,An Adventure of Don Quixote,/catalog/10118768,George Alexander Macfarren,1846,United Kingdom
403,Opera,Adventures in America,/catalog/10124078,Henry Phillips,1845,United Kingdom
404,Opera,The Adventures of Beatrix Potter,/catalog/19962440,Evelyn Dickenson Swensson,1994,United States
405,Opera,The Adventures of Friar Tuck,/catalog/10123531,Glenn Paxton,1983,United States
406,Opera,The Adventures of Jonah,/catalog/19962441,Timothy Kraemer,1977,United Kingdom
407,Opera,The Adventures of Pinocchio,/catalog/19962442,Jonathan Dove,2008,United Kingdom
408,Opera,The Adventures of Pinocchio,/catalog/19962443,Lior Navok,2010,Germany
409,Opera,Der Advokat,/catalog/10114289,Ferdinand Hiller,1854,Germany
410,Opera,Advokaten Pathelin,/catalog/10110257,Jacopo Foroni,1858,Sweden
411,Opera,Aeffchen,/catalog/10111853,[David Robert Winterfeld] Robert Gilbert,1928,Germany
412,Opera,Aeglé,/catalog/10117025,Pierre de La Garde,1748,France
413,Opera,Aeneas,/catalog/10110398,Johann Wolfgang Franck,1680,Germany
414,Opera,Aeneas and Dido,/catalog/19960077,James Rolfe,2007,Canada
415,Opera,Aeneas i Carthago,/catalog/10116483,Joseph Martin Kraus,1799,Sweden
416,Opera,Aennchen vom Hofe,/catalog/10120540,Gustav Michaelis,1867,Germany
417,Opera,Aennchen von Tharau,/catalog/10105302,Ernst Catenhusen,1875,Germany
418,Opera,Aennchen von Tharau,/catalog/10114425,Heinrich Hofmann,1878,Germany
419,Opera,Aennchen von Tharau,/catalog/10126502,Hugo Röhr,1924,Germany
420,Opera,Die Aeolsharfe,/catalog/10116132,Justin Heinrich Knecht,1795,Germany
421,Opera,Der Aerndtekranz,/catalog/10114298,Johann Adam Hiller,1771,Germany
422,Opera,L'aeroplano,/catalog/10118849,Lode Maes,1913,France
423,Opera,Aeroporto,/catalog/10112082,Gaetano Giuffre,1961,Italy
424,Opera,Aesop am Hofe des Königs Krösus,/catalog/10116564,Conradin Kreutzer,1821,Germany
425,Opera,An Aesop Odyssey,/catalog/19960145,David Gooding,1997,United States
426,Opera,Aesop's Fables,/catalog/10127061,William Russo,1971,United States
427,Opera,Aesop's Fables,/catalog/19960078,Gregg Smith,1985,United States
428,Opera,"Aesop, the Fabulous Fabulist",/catalog/10115563,Martin Kalmanoff,1969,United States
429,Opera,Aesopus bei Hofe,/catalog/10130747,Georg Philipp Telemann,1729,Germany
430,Opera,Aethelred the Unready,/catalog/19960079,Richard Wilson,2001,United States
431,Opera,L'aïeule,/catalog/10103417,Louis Boieldieu,1841,France
432,Opera,Afdal',/catalog/10116472,Aleksey Fedorovich Kozlovsky,2099,
433,Opera,The Affair,/catalog/10132815,Felix Werder,1974,Australia
434,Opera,Affaire étrangère,/catalog/19960080,Valentin Villenave,2009,France
435,Opera,The Affairs,/catalog/10133794,Menachem Zur,1970,United States
436,Opera,L'affamato senza danaro,/catalog/10110739,Nicolò Gabrielli,1839,Italy
437,Opera,Gli affetti del genio lusitano,/catalog/10121177,António Leal Moreira,1789,Portugal
438,Opera,"Gli affetti più grandi, vinti dal più giusto",/catalog/10103596,Giovanni Bononcini,1701,Austria
439,Opera,"Afgar, ou Les loisirs andalous",/catalog/10106952,Charles Cuvillier,1909,France
440,Opera,Afghanistan: Requiem for a Generation,/catalog/19960081,Jeffrey Ryan,2012,Canada
441,Opera,Afraja,/catalog/10108040,Otto Dorn,1891,Germany
442,Opera,Africa,/catalog/10125564,Enrico Ranfagni,1887,Italy
443,Opera,L'Africain,/catalog/10129150,André Simiot,1872,France
444,Opera,L'Africaine,/catalog/10120469,Giacomo Meyerbeer,1865,France
445,Opera,Africana,/catalog/10114252,Donald Heywood,1934,United States
446,Opera,African Kraal,/catalog/10110459,Lawrence Freeman,1903,United States
447,Opera,L'Africano generoso,/catalog/10109794,Valentino Fioravanti,1814,Italy
448,Opera,Die Africareise,/catalog/10130329,Franz von Suppé,1883,Austria
449,Opera,Afrodita,/catalog/10133295,Ivan Zajc,1888,Croatia
450,Opera,Afrodites praestinde (Aphrodite's Priestess),/catalog/10108909,August Enna,1925,
451,Opera,Aftenen,/catalog/10128120,Claus Schall,1795,Denmark
452,Opera,After All,/catalog/10105439,Alfred Cellier,1878,United Kingdom
453,Opera,After a Thousand Years,/catalog/10106125,George Howard Clutsam,1912,United Kingdom
454,Opera,The After-Image,/catalog/19962444,Richard Beaudoin,2011,United States
455,Opera,After Life,/catalog/19960082,Michel van der Aa,2006,Netherlands
456,Opera,After the Ball,/catalog/10123608,Frederick Kinsey Peile,1895,United Kingdom
457,Opera,After the Wedding,/catalog/10113842,Michael Head,1972,United Kingdom
458,Opera,Afterword,/catalog/20100196,George E. Lewis,2015,United States
459,Opera,Afton Water,/catalog/10114697,Alan Hovhaness,1951,
460,Opera,Again,/catalog/19960083,Jake Heggie,2000,United States
461,Opera,"Again, D. J.",/catalog/10129253,Neil Slater,1972,United States
462,Opera,Agamemno,/catalog/10131321,Giacomo Treves,1847,Italy
463,Opera,Agamemnon,/catalog/10104120,Havergal Brian,1971,United Kingdom
464,Opera,Agamemnon,/catalog/19960084,Andrew Earle Simpson,2003,United States
465,Opera,Agamemnon,/catalog/10132816,Felix Werder,1977,Australia
466,Opera,Agamemnone,/catalog/10131246,Gaetano Travaglini,1856,Italy
467,Opera,Agamemnons Tod,/catalog/10112312,Theo Goldberg,1949,Germany
468,Opera,Aganadeca,/catalog/10127216,Carlo Saccente,1817,Italy
469,Opera,Agapate allilous (Love Each Other),/catalog/10127336,Theofrastos Sakellarides,1930,Greece
470,Opera,I agapi tis Renas (Rena's Love),/catalog/10127337,Theofrastos Sakellarides,2099,Greece
471,Opera,"Agatina, ovvero La virtù premiata",/catalog/10123468,Stefano Pavesi,1814,Italy
472,Opera,"Agatka, czyli przyjazd pana",/catalog/10114466,Jan Dawid Holland,1784,Belarus
473,Opera,Agelmondo,/catalog/10102588,Andrea Bernasconi,1760,Germany
474,Opera,L'agence Crook et Cie,/catalog/10126472,Victor Roger,1898,France
475,Opera,L'agence est au troisième,/catalog/10114125,Victor Herpin,1885,France
476,Opera,L'agence Raburdin,/catalog/10102614,Firmin Bernicat,1878,France
477,Opera,L'agence Robert Macaire and Cie.,/catalog/10127400,William Salabert,1901,France
478,Opera,Agenzia fix,/catalog/10127865,[Andrea De Chirico] Alberto Savinio,1950,Italy
479,Opera,Les ages,/catalog/10104782,André Campra,1718,France
480,Opera,"Agesilao, re di Sparta",/catalog/10100693,Gaetano Andreozzi,1788,Italy
481,Opera,"Agesilao, re di Sparta",/catalog/10123794,Giovanni Domenico Perotti,1789,Italy
482,Opera,"Agide, re di Sparta",/catalog/10124919,Giovanni Porta,1725,Italy
483,Opera,Agimi (The Dawn),/catalog/10116328,Kristo Kono,1954,Albania
484,Opera,Agincourt,/catalog/10103836,Rutland Boughton,1924,United Kingdom
485,Opera,Aging Magician,/catalog/20100203,Paola Prestini,2016,United States
486,Opera,"Aglae, eller Støtten (Aglae, or The column)",/catalog/10127719,Giuseppe Sarti,1774,Denmark
487,Opera,Aglaia,/catalog/10130601,Filippo Tarallo,1913,Italy
488,Opera,Aglaja,/catalog/10103218,Leo Blech,1893,Germany
489,Opera,Agleia,/catalog/10108910,August Enna,1884,
490,Opera,Agleia Federwess,/catalog/19960085,Gerd Kühr,2001,Austria
491,Opera,L'agneau de Chloé,/catalog/10120993,Jean-Baptiste-Édouard Montaubry,1858,France
492,Opera,Agnes Bernauer,/catalog/10121400,Felix Mottl,1880,Germany
493,Opera,Agnes Bernauer (Herzog Albrecht),/catalog/10116501,Karl August Krebs,1833,Germany
494,Opera,"Agnes Bernauer, the Maid of Augsburg",/catalog/10118769,George Alexander Macfarren,1839,United Kingdom
495,Opera,Agnes de Chatillon,/catalog/10118363,__ Guillon de Loise,1792,France
496,Opera,Agnes die Bräuerin,/catalog/10103019,Carl Binder,1840,Austria
497,Opera,Agnese,/catalog/10122869,Ferdinando Paer,1809,Italy
498,Opera,Agnese Visconti,/catalog/10121728,Antonio Nani,1889,Malta
499,Opera,Agnes Sorel,/catalog/10113178,Adalbert Gyrowetz,1806,Austria
500,Opera,Agnes von Hohenstaufen,/catalog/10119419,Friedrich Marpurg,1874,Germany
501,Opera,Agnes von Hohenstaufen,/catalog/10129638,Gasparo Spontini,1829,Germany
502,Opera,Agnes von Sezyna,/catalog/10132916,Stanislaus Wiethe,1837,Ukraine
503,Opera,Agnete,/catalog/10126581,Julius Röntgen,1914,Netherlands
504,Opera,Agnete og Havmanden,/catalog/19960086,Hilda Sehested,2014,Denmark
505,Opera,Agnola,/catalog/10128598,Karl Schwab,1897,Germany
506,Opera,"Agnès, dame galante",/catalog/10109684,Henry Février,1912,France
507,Opera,"Agnès et Félix, ou Les deux espiègles",/catalog/10107675,François Devienne,1795,France
508,Opera,Agnès Sorel,/catalog/10123591,Auguste Peellaert,1824,Belgium
509,Opera,Agoranto re della Nubia,/catalog/10120718,Miguel Minises,1865,Mexico
510,Opera,The Agreeable Surprise,/catalog/10101092,Samuel Arnold,1781,United Kingdom
511,Opera,Agri,/catalog/10129756,Ernst Steffan,1924,Austria
512,Opera,"Agricole Viala, ou Le héros de 13 ans",/catalog/10124903,Bernardo Porta,1794,France
513,Opera,"Agricole Viala, ou Le héros de la Durance",/catalog/10102711,Henri-Montan Berton,1794,France
514,Opera,Agripina minore,/catalog/10129605,Alessandro Spinazzari,1673,Italy
515,Opera,"L'Agrippa, tetrarca de Gerusalemme",/catalog/10104399,Giuseppe Maria Buini,1724,Italy
516,Opera,Agrippina,/catalog/10113474,George Frideric Handel,1710,Italy
517,Opera,Agrippina,/catalog/10124825,Nicola Porpora,1708,Italy
518,Opera,Agrippina,/catalog/10130234,Nicolaus Adam Strungk,1699,Germany
519,Opera,"L'Agrippina, moglie di Tiberio",/catalog/10127519,Giovanni Battista Sammartini,1743,Italy
520,Opera,Les agréments d'Hylas et Sylvie,/catalog/10112397,François-Joseph Gossec,1777,France
521,Opera,Agrā rūsa (Early Rust),/catalog/19960087,Jānis Lūsēns,2007,Latvia
522,Opera,El aguila de fuego,/catalog/10118405,Francis Lopez,1956,Spain
523,Opera,Ahasver,/catalog/10126308,Fritz Ritter,1910,Germany
524,Opera,Ahasver,/catalog/10133226,Rudolf Wurmb,1891,Austria
525,Opera,A. H. - Bilder aus einem Führerleben,/catalog/10117781,Friedrich Leinert,1974,Germany
526,Opera,"Ah, ces Russes (La boisson magique)",/catalog/19960088,Vladimir Grigor'yevich Tarnopol'sky,1993,France
527,Opera,Ah! c' t' Indien!,/catalog/10102615,Firmin Bernicat,1874,France
528,Opera,Ah! Flûte!,/catalog/20100624,Camille Kufferath,1924,France
529,Opera,Ah! le bon billet,/catalog/10131152,Frédéric Toulmouche,1882,France
530,Opera,Ah! le divorce,/catalog/10107129,Joseph Darcier,1874,France
531,Opera,"Ahmed al Ramel, or The Pilgrim of Love",/catalog/10114639,Charles Edward Horn,1840,United States
532,Opera,Ah! mon colon,/catalog/10119827,André de Mauprey,1906,France
533,Opera,Ahne tuomari (The Greedy Judge),/catalog/19960089,Kaj Chydenius,2001,Finland
534,Opera,Ah! Prends-moi,/catalog/20100632,Robert Casa,1928,France
535,Opera,Ah! quelle nuit,/catalog/10112433,Gustave Goublier,1920,France
536,Opera,Die Ahrenleserin,/catalog/10113828,Michael Haydn,1788,Austria
537,Opera,Aiace,/catalog/10111127,Francesco Gasparini,1697,Italy
538,Opera,Ai bagni di Viareggio,/catalog/10118267,Oreste Liviabella,1910,Italy
539,Opera,Aida,/catalog/10117507,Dionyssios Lavrangas,1928,
540,Opera,Aida,/catalog/10131857,Giuseppe Verdi,1871,Egypt
541,Opera,Aida di Scafatti,/catalog/10110003,Matteo Luigi Fischetti,1873,Italy
542,Opera,Žaidimas (The Game),/catalog/10115467,Julius Juzeliūnas,1991,Lithuania
543,Opera,Ai-en (To Die for Love),/catalog/19960090,Minoru Miki,2006,Japan
544,Opera,L'aigle,/catalog/10122237,Jean Nouguès,1912,France
545,Opera,"Aimée, ou La fausse apparence",/catalog/10111403,Michel-Joseph Gebauer,1790,France
546,Opera,"Aimez, je l'veux",/catalog/20100670,Roger Guttinguer,1929,France
547,Opera,Aimé pour lui-même,/catalog/10117451,Laurent de Rillé,1857,France
548,Opera,Ainadamar (Fountain of Tears),/catalog/19960092,Osvaldo Golijov,2003,United States
549,Opera,A-ing-fo-hi,/catalog/10133205,Richard Wuerst,1875,Germany
550,Opera,Aino,/catalog/10120178,Erkki Melartin,1907,Finland
551,Opera,Airborne,/catalog/19960093,Cecilia McDowall,2014,United Kingdom
552,Opera,L'air de Paris,/catalog/10130942,Charles Thony,1895,France
553,Opera,L'aire du dire,/catalog/19961351,Pierre Jodlowski,2011,France
554,Opera,Airline Icarus,/catalog/19960094,Brian Current,2014,Canada
555,Opera,1000 Airplanes on the Roof,/catalog/10112128,Philip Glass,1988,Austria
556,Opera,Air Raid,/catalog/10116993,Ezra Laderman,1965,
557,Opera,Airs du divertissement,/catalog/10133784,Johann Rudolf Zumsteeg,1796,Germany
558,Opera,Aislinn's Boon,/catalog/19960095,Christopher Palestrant,1999,United States
559,Opera,Aixa (La cacciata dei Mori),/catalog/10102235,Riccardo Bellini,1908,Italy
560,Opera,Ajace,/catalog/10119222,Nikolaos Halikiopoulos Mantzaros,1842,Greece
561,Opera,Ajax,/catalog/10102696,Toussaint Bertin,1716,France
562,Opera,"Ajelet, córka Jeftego",/catalog/10103253,Augustyn Bloch,1968,Poland
563,Opera,L'ajo nell'imbarazzo,/catalog/10105426,Filippo Celli,1813,Italy
564,Opera,L'ajo nell'imbarazzo,/catalog/10107931,Gaetano Donizetti,1824,Italy
565,Opera,L'ajo nell'imbarazzo,/catalog/10112915,Emanuele Guarnaccia,1810,Italy
566,Opera,L'ajo nell'imbarazzo,/catalog/10122041,Daniele Nicelli,1825,Italy
567,Opera,L'ajo nell'imbarazzo,/catalog/10124355,Giuseppe Pilotti,1811,Italy
568,Opera,Az ajtón kivűl (The Man Outside),/catalog/10101656,Sándor Balassa,1978,Hungary
569,Opera,Akas Kas,/catalog/19960096,Nilo Velarde,2012,Peru
570,Opera,Akbar,/catalog/10100799,Eduard Angel,1849,Czech Republic
571,Opera,Akemi,/catalog/10131045,Kunio Toda,1956,Japan
572,Opera,Ak-Gyul,/catalog/10133741,Vasily Andreyevich Zolotaryov,1942,
573,Opera,Akhmatova,/catalog/19960097,Bruno Mantovani,2011,France
574,Opera,Akhnaten,/catalog/10112129,Philip Glass,1984,Germany
575,Opera,Akis gróf,/catalog/10125877,Aladár Rényi,1911,Hungary
576,Opera,Aşk-ı Memnu (Forbidden Love),/catalog/19960218,Selman Ada,2003,Turkey
577,Opera,Akmulla,/catalog/19960098,Zagir Garipovich Ismagilov,1995,Russia
578,Opera,Ako išlo vajce na vandrovku,/catalog/10116380,Miloslav Kořínek,1960,Slovakia
579,Opera,Akontias und Cydipe,/catalog/10100248,Carl Christian Agthe,1777,Estonia
580,Opera,Akrobaten,/catalog/10103762,Sergey Eduardovich Bortkiewicz,1938,
581,Opera,Akseli,/catalog/19960099,Kimmo Hakola,2013,Finland
582,Opera,Aktos,/catalog/10109777,Antonio Finotti,1885,Italy
583,Opera,Aladario,/catalog/10131138,Giuseppe Felice Tosi,1685,Italy
584,Opera,Aladdin,/catalog/10103079,Henry Bishop,1826,United Kingdom
