,composer,work,composer_url,work_url,composer_key,work_key
217,Amadeu Vives i Roig,Doña Francisquita,http://www.wikidata.org/entity/Q2648593,http://www.wikidata.org/entity/Q4891043,Q2648593,Q4891043
221,Ambroise Thomas,Françoise de Rimini,http://www.wikidata.org/entity/Q297717,http://www.wikidata.org/entity/Q8962721,Q297717,Q8962721
222,Ambroise Thomas,Hamlet,http://www.wikidata.org/entity/Q297717,http://www.wikidata.org/entity/Q631016,Q297717,Q631016
223,Ambroise Thomas,La cour de Célimène,http://www.wikidata.org/entity/Q297717,http://www.wikidata.org/entity/Q8012019,Q297717,Q8012019
224,Ambroise Thomas,Le caïd,http://www.wikidata.org/entity/Q297717,http://www.wikidata.org/entity/Q8773631,Q297717,Q8773631
225,Ambroise Thomas,Le songe d'une nuit d'été,http://www.wikidata.org/entity/Q297717,http://www.wikidata.org/entity/Q6508117,Q297717,Q6508117
226,Ambroise Thomas,Mignon,http://www.wikidata.org/entity/Q297717,http://www.wikidata.org/entity/Q657595,Q297717,Q657595
227,Amilcare Ponchielli,I Lituani,http://www.wikidata.org/entity/Q207390,http://www.wikidata.org/entity/Q2258296,Q207390,Q2258296
228,Amilcare Ponchielli,I Mori di Valenza,http://www.wikidata.org/entity/Q207390,http://www.wikidata.org/entity/Q18663702,Q207390,Q18663702
229,Amilcare Ponchielli,La Gioconda,http://www.wikidata.org/entity/Q207390,http://www.wikidata.org/entity/Q748840,Q207390,Q748840
230,Amilcare Ponchielli,Marion Delorme,http://www.wikidata.org/entity/Q207390,http://www.wikidata.org/entity/Q3817164,Q207390,Q3817164
231,Amilcare Ponchielli,I promessi sposi,http://www.wikidata.org/entity/Q207390,http://www.wikidata.org/entity/Q3791176,Q207390,Q3791176
232,Amilcare Ponchielli,Il figliuol prodigo,http://www.wikidata.org/entity/Q207390,http://www.wikidata.org/entity/Q963720,Q207390,Q963720
233,Amy Beach,Cabildo,http://www.wikidata.org/entity/Q235699,http://www.wikidata.org/entity/Q5015390,Q235699,Q5015390
234,Anatoly Bogatyrev,V pustinách Polesí,http://www.wikidata.org/entity/Q2074927,http://www.wikidata.org/entity/Q13033072,Q2074927,Q13033072
235,Anatoly Bogatyrev,Надежда Дурова,http://www.wikidata.org/entity/Q2074927,http://www.wikidata.org/entity/Q13031717,Q2074927,Q13031717
236,Andrea Adolfati,Il corsaro punito,http://www.wikidata.org/entity/Q2846288,http://www.wikidata.org/entity/Q55063931,Q2846288,Q55063931
237,Andrea Adolfati,Il giuoco dei matti,http://www.wikidata.org/entity/Q2846288,http://www.wikidata.org/entity/Q55063933,Q2846288,Q55063933
238,Andrea Adolfati,La gloria e il piacere,http://www.wikidata.org/entity/Q2846288,http://www.wikidata.org/entity/Q55063934,Q2846288,Q55063934
239,Andrea Adolfati,La pace fra la virtù e la bellezza,http://www.wikidata.org/entity/Q2846288,http://www.wikidata.org/entity/Q55063937,Q2846288,Q55063937
240,Andrea Mattioli,Gli sforzi del desiderio,http://www.wikidata.org/entity/Q3615845,http://www.wikidata.org/entity/Q55064618,Q3615845,Q55064618
241,Andreas Hallén,Harald der Viking,http://www.wikidata.org/entity/Q497831,http://www.wikidata.org/entity/Q21402929,Q497831,Q21402929
242,André Amellér,Cyrnos,http://www.wikidata.org/entity/Q516781,http://www.wikidata.org/entity/Q54996565,Q516781,Q54996565
243,André Amellér,La lance de Fingal,http://www.wikidata.org/entity/Q516781,http://www.wikidata.org/entity/Q54996568,Q516781,Q54996568
244,André Campra,Achille et Déidamie,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q2823124,Q313860,Q2823124
245,André Campra,Alcine,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q8011655,Q313860,Q8011655
246,André Campra,"Camille, reine des Volsques",http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q16851087,Q313860,Q16851087
247,André Campra,Hippodamie,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q16938463,Q313860,Q16938463
248,André Campra,Hésione,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q3145091,Q313860,Q3145091
249,André Campra,Idoménée,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q3147906,Q313860,Q3147906
250,André Campra,Iphigénie en Tauride,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q784166,Q313860,Q784166
251,André Campra,L'Europe galante,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q3203354,Q313860,Q3203354
252,André Campra,Le carnaval de Venise,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q3220844,Q313860,Q3220844
253,André Campra,Les fêtes vénitiennes,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q6530156,Q313860,Q6530156
254,André Campra,Les âges,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q6530213,Q313860,Q6530213
255,André Campra,Tancrède,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q3514991,Q313860,Q3514991
256,André Campra,The Enchanted Island,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q2342350,Q313860,Q2342350
257,André Campra,Télèphe,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q17056921,Q313860,Q17056921
258,André Campra,Télémaque,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q17048622,Q313860,Q17048622
259,André Campra,Aréthuse,http://www.wikidata.org/entity/Q313860,http://www.wikidata.org/entity/Q2866196,Q313860,Q2866196
260,André Cardinal Destouches,Amadis de Grèce,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q16827728,Q517636,Q16827728
261,André Cardinal Destouches,Callirhoé,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q5022754,Q517636,Q5022754
262,André Cardinal Destouches,Issé,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q3155732,Q517636,Q3155732
263,André Cardinal Destouches,Les élémens,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q3830886,Q517636,Q3830886
264,André Cardinal Destouches,Marthésie,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q16919346,Q517636,Q16919346
265,André Cardinal Destouches,Omphale,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q16947702,Q517636,Q16947702
266,André Cardinal Destouches,Sémiramis,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q16938064,Q517636,Q16938064
267,André Cardinal Destouches,Télémaque,http://www.wikidata.org/entity/Q517636,http://www.wikidata.org/entity/Q16944429,Q517636,Q16944429
268,André Grétry,Andromaque,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q2846936,Q210962,Q2846936
269,André Grétry,Aucassin et Nicolette,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q4819365,Q210962,Q4819365
270,André Grétry,Colinette à la cour,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q5145727,Q210962,Q5145727
271,André Grétry,Guillaume Tell,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q5616076,Q210962,Q5616076
272,André Grétry,L'Officier de fortune,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q11863376,Q210962,Q11863376
273,André Grétry,L'amant jaloux,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q9018197,Q210962,Q9018197
274,André Grétry,L'épreuve villageoise,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6456045,Q210962,Q6456045
275,André Grétry,La caravane du Caire,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6466012,Q210962,Q6466012
276,André Grétry,Le Huron,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6507076,Q210962,Q6507076
277,André Grétry,Le congrès des rois,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6507977,Q210962,Q6507977
278,André Grétry,Le jugement de Midas,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6508047,Q210962,Q6508047
279,André Grétry,Le magnifique,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q21085941,Q210962,Q21085941
280,André Grétry,Le tableau parlant,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6508125,Q210962,Q6508125
281,André Grétry,Les deux avares,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6530139,Q210962,Q6530139
282,André Grétry,Les mariages samnites,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6530174,Q210962,Q6530174
283,André Grétry,Lucile,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q6697207,Q210962,Q6697207
284,André Grétry,Pierre le Grand,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q7192536,Q210962,Q7192536
285,André Grétry,Richard Coeur-de-lion,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q766121,Q210962,Q766121
286,André Grétry,Silvain,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q48727334,Q210962,Q48727334
287,André Grétry,Zémire et Azor,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q684721,Q210962,Q684721
288,André Grétry,Amour pour amour,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q55063569,Q210962,Q55063569
289,André Grétry,Anacréon chez Polycrate,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q55063575,Q210962,Q55063575
290,André Grétry,Elettra,http://www.wikidata.org/entity/Q210962,http://www.wikidata.org/entity/Q3721902,Q210962,Q3721902
291,André Messager,Coups de roulis,http://www.wikidata.org/entity/Q457645,http://www.wikidata.org/entity/Q748719,Q457645,Q748719
292,André Messager,Fortunio,http://www.wikidata.org/entity/Q457645,http://www.wikidata.org/entity/Q3078584,Q457645,Q3078584
293,André Messager,François les bas-bleus,http://www.wikidata.org/entity/Q457645,http://www.wikidata.org/entity/Q5493471,Q457645,Q5493471
294,André Messager,La Béarnaise,http://www.wikidata.org/entity/Q457645,http://www.wikidata.org/entity/Q6461409,Q457645,Q6461409
295,André Messager,La fauvette du temple,http://www.wikidata.org/entity/Q457645,http://www.wikidata.org/entity/Q6466132,Q457645,Q6466132
296,André Messager,Madame Chrysanthème,http://www.wikidata.org/entity/Q457645,http://www.wikidata.org/entity/Q3275256,Q457645,Q3275256
297,André Previn,A Streetcar Named Desire,http://www.wikidata.org/entity/Q155712,http://www.wikidata.org/entity/Q4659869,Q155712,Q4659869
298,André Previn,Brief Encounter,http://www.wikidata.org/entity/Q155712,http://www.wikidata.org/entity/Q4967023,Q155712,Q4967023
299,Angelo Tarchi,Ezio,http://www.wikidata.org/entity/Q536729,http://www.wikidata.org/entity/Q5658727,Q536729,Q5658727
300,Angelo Tarchi,Il trionfo di Clelia,http://www.wikidata.org/entity/Q536729,http://www.wikidata.org/entity/Q5826942,Q536729,Q5826942
301,Ann Millikan,Sweded Hollow,http://www.wikidata.org/entity/Q16148489,http://www.wikidata.org/entity/Q54996380,Q16148489,Q54996380
302,Anthony Davis,"X, The Life and Times of Malcolm X",http://www.wikidata.org/entity/Q344683,http://www.wikidata.org/entity/Q8012926,Q344683,Q8012926
303,Antoine Dauvergne,Canente,http://www.wikidata.org/entity/Q586017,http://www.wikidata.org/entity/Q16851535,Q586017,Q16851535
304,Antoine Dauvergne,Hercule mourant,http://www.wikidata.org/entity/Q586017,http://www.wikidata.org/entity/Q17009595,Q586017,Q17009595
305,Antoine Dauvergne,Les troqueurs,http://www.wikidata.org/entity/Q586017,http://www.wikidata.org/entity/Q6530196,Q586017,Q6530196
306,Antoine Dauvergne,Polixène,http://www.wikidata.org/entity/Q586017,http://www.wikidata.org/entity/Q17064625,Q586017,Q17064625
307,Antoine Dauvergne,Énée et Lavinie,http://www.wikidata.org/entity/Q586017,http://www.wikidata.org/entity/Q21998482,Q586017,Q21998482
308,Antoine Dauvergne,Alphée et Aréthuse,http://www.wikidata.org/entity/Q586017,http://www.wikidata.org/entity/Q54996945,Q586017,Q54996945
309,Anton Arensky,Dream on the Volga,http://www.wikidata.org/entity/Q313970,http://www.wikidata.org/entity/Q55064699,Q313970,Q55064699
310,Anton Arensky,Dream on the Volga,http://www.wikidata.org/entity/Q313970,http://www.wikidata.org/entity/Q5306514,Q313970,Q5306514
311,Anton Arensky,Nal and Damayanti,http://www.wikidata.org/entity/Q313970,http://www.wikidata.org/entity/Q55064695,Q313970,Q55064695
312,Anton Arensky,Rafael',http://www.wikidata.org/entity/Q313970,http://www.wikidata.org/entity/Q55064696,Q313970,Q55064696
313,Anton Arensky,Raphael,http://www.wikidata.org/entity/Q313970,http://www.wikidata.org/entity/Q4391003,Q313970,Q4391003
314,Anton Foerster,The Nightingale of Gorenjska,http://www.wikidata.org/entity/Q439632,http://www.wikidata.org/entity/Q7446920,Q439632,Q7446920
315,Anton Rubinstein,Der Thurm zu Babel,http://www.wikidata.org/entity/Q87567,http://www.wikidata.org/entity/Q5261226,Q87567,Q5261226
316,Anton Rubinstein,Die Kinder der Heide,http://www.wikidata.org/entity/Q87567,http://www.wikidata.org/entity/Q5274389,Q87567,Q5274389
317,Anton Rubinstein,Die Maccabäer,http://www.wikidata.org/entity/Q87567,http://www.wikidata.org/entity/Q5274405,Q87567,Q5274405
318,Anton Rubinstein,Feramors,http://www.wikidata.org/entity/Q87567,http://www.wikidata.org/entity/Q1404987,Q87567,Q1404987
319,Anton Rubinstein,The Demon,http://www.wikidata.org/entity/Q87567,http://www.wikidata.org/entity/Q2623107,Q87567,Q2623107
320,Anton Schweitzer,Alceste,http://www.wikidata.org/entity/Q128232,http://www.wikidata.org/entity/Q2640248,Q128232,Q2640248
321,Antoni Radziwiłł,Q51315013,http://www.wikidata.org/entity/Q561112,http://www.wikidata.org/entity/Q51315013,Q561112,Q51315013
322,Antonio Bertali,Gli amori di Apollo con Clizia,http://www.wikidata.org/entity/Q552272,http://www.wikidata.org/entity/Q55064409,Q552272,Q55064409
323,Antonio Bioni,"Siroe, King of Persia",http://www.wikidata.org/entity/Q600936,http://www.wikidata.org/entity/Q6129500,Q600936,Q6129500
324,Antonio Boroni,La moda,http://www.wikidata.org/entity/Q600955,http://www.wikidata.org/entity/Q11931010,Q600955,Q11931010
325,Antonio Buzzolla,Gli avventurieri,http://www.wikidata.org/entity/Q601030,http://www.wikidata.org/entity/Q55064421,Q601030,Q55064421
326,Antonio Cagnoni,Don Bucefalo,http://www.wikidata.org/entity/Q601093,http://www.wikidata.org/entity/Q16550458,Q601093,Q16550458
327,Antonio Cagnoni,Re Lear,http://www.wikidata.org/entity/Q601093,http://www.wikidata.org/entity/Q16594748,Q601093,Q16594748
328,Antonio Caldara,Il natale d'Augusto (opera),http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q42285360,Q311571,Q42285360
329,Antonio Caldara,Achille in Sciro,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q22253114,Q311571,Q22253114
330,Antonio Caldara,Adriano in Siria,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q5658438,Q311571,Q5658438
331,Antonio Caldara,Demofoonte,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q28769079,Q311571,Q28769079
332,Antonio Caldara,I disingannati,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q28228848,Q311571,Q28228848
333,Antonio Caldara,Il più bel nome,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q964153,Q311571,Q964153
334,Antonio Caldara,L'Olimpiade,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q1174488,Q311571,Q1174488
335,Antonio Caldara,La clemenza di Tito,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q30600785,Q311571,Q30600785
336,Antonio Caldara,Tito e Berenice,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q17025685,Q311571,Q17025685
337,Antonio Caldara,Ciro reconocido (Caldara),http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q5770260,Q311571,Q5770260
338,Antonio Caldara,Demetrio (Caldara),http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q5802119,Q311571,Q5802119
339,Antonio Caldara,Andromaca,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q3616348,Q311571,Q3616348
340,Antonio Caldara,Gli eccessi dell'infedelta,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q55064423,Q311571,Q55064423
341,Antonio Caldara,Gli equivoci del sembiante,http://www.wikidata.org/entity/Q311571,http://www.wikidata.org/entity/Q55064425,Q311571,Q55064425
342,Antonio Cesti,Il pomo d'oro,http://www.wikidata.org/entity/Q350695,http://www.wikidata.org/entity/Q4352826,Q350695,Q4352826
343,Antonio Cesti,L'Argia,http://www.wikidata.org/entity/Q350695,http://www.wikidata.org/entity/Q24966558,Q350695,Q24966558
344,Antonio Cesti,La Dori,http://www.wikidata.org/entity/Q350695,http://www.wikidata.org/entity/Q24886950,Q350695,Q24886950
345,Antonio Cesti,Orontea,http://www.wikidata.org/entity/Q350695,http://www.wikidata.org/entity/Q3268790,Q350695,Q3268790
346,Antonio D'Antoni,Amina,http://www.wikidata.org/entity/Q596045,http://www.wikidata.org/entity/Q55064516,Q596045,Q55064516
348,Antonio D'Antoni,Gli amanti burlati,http://www.wikidata.org/entity/Q596045,http://www.wikidata.org/entity/Q55064522,Q596045,Q55064522
350,Antonio Draghi,Amore da Senno,http://www.wikidata.org/entity/Q601855,http://www.wikidata.org/entity/Q54999252,Q601855,Q54999252
351,Antonio Draghi,Gli strategemi di Biante,http://www.wikidata.org/entity/Q601855,http://www.wikidata.org/entity/Q54999257,Q601855,Q54999257
352,Antonio Draghi,Penelope,http://www.wikidata.org/entity/Q601855,http://www.wikidata.org/entity/Q3899037,Q601855,Q3899037
353,Antonio Lotti,Venceslao,http://www.wikidata.org/entity/Q168345,http://www.wikidata.org/entity/Q15852526,Q168345,Q15852526
354,Antonio Maria Abbatini,La comica de cielo,http://www.wikidata.org/entity/Q550788,http://www.wikidata.org/entity/Q55063889,Q550788,Q55063889
355,Antonio Maria Bononcini,Griselda,http://www.wikidata.org/entity/Q2359145,http://www.wikidata.org/entity/Q5609623,Q2359145,Q5609623
356,Antonio Maria Mazzoni,Nitteti,http://www.wikidata.org/entity/Q175202,http://www.wikidata.org/entity/Q5798402,Q175202,Q5798402
357,Antonio Sacchini,Adriano in Siria,http://www.wikidata.org/entity/Q366727,http://www.wikidata.org/entity/Q5684911,Q366727,Q5684911
365,Antonio Sacchini,Armida,http://www.wikidata.org/entity/Q366727,http://www.wikidata.org/entity/Q4793418,Q366727,Q4793418
373,Antonio Sacchini,Arvire et Évélina,http://www.wikidata.org/entity/Q366727,http://www.wikidata.org/entity/Q15218294,Q366727,Q15218294
381,Antonio Sacchini,Calliroe,http://www.wikidata.org/entity/Q366727,http://www.wikidata.org/entity/Q5022753,Q366727,Q5022753
389,Antonio Sacchini,Chimène,http://www.wikidata.org/entity/Q366727,http://www.wikidata.org/entity/Q3674752,Q366727,Q3674752
397,Antonio Sacchini,Creso,http://www.wikidata.org/entity/Q366727,http://www.wikidata.org/entity/Q5184478,Q366727,Q5184478
