,name,uri,composer
1466,Three Sisters Who are Not Sisters,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1195,Ned   Rorem
1467,"Three Way (Safe Word, The Companion, Masquerade)",https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1584,Robert Paterson
1468,"Three, Two, One, Bang!",https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=821,Justine  Chen
1469,Through Roses,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1309,Marc    Neikrug
1470,Thumbprint ,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1509,Kamala  Sankaram 
1471,Tight-Rope,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=950,Chester  Biscardi
1472,Timberbrit,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1337,Jacob     Cooper
1473,Time and Again Barelas,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=483,Miguel del Aguila
1474,Titus Andronicus,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=335,Ian McAndrew
1475,To Scratch an Angel,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=196,Ari Frankel
1476,Tom Sawyer,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1251,Jonathan  Elkus
1477,Tomorrow and Tomorrow,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1278,Timothy    Sullivan
1478,Tony and the Wonderful Door,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=3,Vlad Opran
1479,Tony Beaver,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1296,Joesf  Marais
1480,Tony Caruso’s Final Broadcast,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1345,Paul     Salerni
1481,Tornrak,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1133,John   Metcalf
1482,Transatlantic,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=615,George   Antheil
1483,Transformations,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=616,Conrad   Susa
1484,Transit of Venus,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=672,Victor   Davies
1485,Transitions: Sung Stories,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1542,Leslie Savoy Burrs
1486,Travels,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=715,Victoria  Bond
1487,Treemonisha,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=617,Scott  Joplin
1488,Trilogy of Poe (Three Choreo-Dramas),https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=302,Vittorio Furgeri
1489,Trilogy — Three One-Acts from Ionesco Plays,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=52,Jerome Hatley
1490,Trouble in Tahiti,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=609,Leonard    Bernstein
1491,Trouble the Water,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=368,Arthur Rosen
1492,Troubled Island,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=618,William     Grant Still
1493,Troubled Water,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1714,Mischa Salkind-Pearl
1494,"Tumbledown Dick, or The Taste of the Times",https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1005,Libby   Larsen
1495,Twelfth Night,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=619,David Amram
1496,Twice Upon A Birthday,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1732,
1497,Twilight Voices,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=59,Stan  Hoffman
1498,Two Boys,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1070,Nico     Muhly
1499,Tyendinaga,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=809,Tomas Dusatko
1500,Les Uncomfortables ,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1776,Tyler Kaiser
1501,The Ugly Duckling,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=674,Andrew    Duncan
1502,The Ugly Duckling,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=32,Sally  Wolf
1503,The Unicorn in the Garden,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1333,Russell  Smith
1504,The Unmusical Impresario,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1234,Katherine K.  Davis
1505,Ulysses,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=437,Roger   Rudenstein
1506,Under Milk Wood,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1489,John Metcalf
1507,Under the Double Moon,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=620,Anthony  Davis
1508,Unicamente la Verdad (Only the Truth),https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1615,
1509,Untitled,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1376,Terence  Blanchard
1510,Untold Lies,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1393,Robert  Elhai
1511,A Very Special Gift,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1227,Seymour  Barab
1512,A View from the Bridge,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1006,Hayward  Morris
1513,A View From the Bridge,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=47,William Bolcom
1514,A Visit to the Country,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=731,Richard Wargo
1515,Le vampire et la nymphomane,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1403,Serge   Provost
1516,The Vagabonds,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1688,Andy  Teirstein
1517,The Veil,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=959,Bernard   Rogers
1518,The Village Singer,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=623,Stephen   Paulus
1519,The Vinland Traveler,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=651,Dean  Burry
1520,The Visitation,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1319,Gunther   Schuller
1521,The Visitors,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1230,Carlos  Chávez
1522,The Voice of Ariadne,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1308,Thea   Musgrave
1523,The Voyage,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1148,Philip    Glass
1524,The Voyage of Edgar Allen Poe,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=624,Dominick    Argento
1525,Van Gogh,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1266,Michael   Gordon
1526,Van Gogh,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1648,Michael Gordon
1527,Vanessa,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=622,Samuel     Barber
1528,Vanity and the Goddess Sarasvati,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=785,Michael Oesterle
1529,Vanity Fair,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=419,Mildred Kayden
1530,Vanqui,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=173,Leslie  Burrs
1531,Vasya Whitefeet,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=636,John Craton
1532,Venus in Africa,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1200,George  Antheil
1533,Vera of Las Vegas,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=430,Daron  Hagen
1534,Villon,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1007,Gardner Read
1535,Vincent,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1330,Bernard      Rands
1536,"Vinkensport, or The Finch Opera",https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1170,David T. Little
1537,Violet,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1761,Jeanine Tesori
1538,"Virtual Motion — A One-Man ""Hyper-Opera""",https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=174,David Rodwin
1539,Visitations (Theotokia and The War Reporter),https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1487,Jonathan Berger
1540,Voce di Diva,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=326,Emory Waters
1541,Voices for a Mirror,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=951,Meyer Kupferman
1542,Voicing Emily,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=758,"Eddie Perfect, Greg Mason Hammond"
1543,Voir Dire ,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1515,Matthew  Peterson 
1544,Voire Dire,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1762,Matthew Peterson
1545,Volpone,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=369,John      Musto
1546,Volpone -- A Satire in Music,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1201,George  Antheil
1547,Voodoo on the Bayou,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=292,Wendy Mae Chambers
1548,A Wake Or a Wedding,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1677,Richard Pearson Thomas
1549,A Water Bird Talk,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=625,Dominick   Argento
1550,A Way Home,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1078,Ethan  Frederic Greene
1551,A Wedding,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=843,William      Bolcom
1552,Rise for Freedom: The John P. Parker Story,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=714,Adolphus   Hailstork
1553,The Wage of Sin,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=23,Gene Murray
1554,The Walled-Up Wife,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=660,Gilda Lyons
1555,The Wanton Sublime,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1471,Tarik O'Regan
1556,The Warrior,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1313,Bernard  Rogers
1557,The Wedding,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=364,Janis Dunson Wilson
1558,The Whisper Opera,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1595,David Lang
1559,The Whitechapel Whirlwind,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=462,Howard Fredrics
1560,The Whole Truth,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1709,Robert Paterson
1561,The Widow's Lantern,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=770,David Ott
1562,The Wild Boy,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=289,Solomon Epstein
1563,The Wings of Daedalus,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=426,Maurizio  Squillante
1564,The Wings of the Dove,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1302,Douglas      Moore
1565,The Wish,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1202,George  Antheil
1566,The Wish,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1064,Gamma   Skupinsky
1567,The Wish ,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1438,George  Antheil 
1568,The Witches of Venice,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1777,Philip Glass
1569,The Wives of the Magi — An Ecumenical Play with Music for December,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=740, Traditional music
1570,The Wolf by the Ears,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1462,Dana Wilson
1571,The Women,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=948,Thomas    Pasatieri
1572,The Women in the Garden,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=425,Vivian Fine
1573,The Wooden Sword,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1405,Sheila  Silver
1574,The Woodlanders,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=629,Stephen Paulus
1575,Waiting for the Barbarians,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1149,Philip   Glass
1576,Wake for Don Corsinio,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=312,Alan Stringer
1577,Wakonda's Dream,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=713,Anthony   Davis
1578,Warning! — Explicit Material,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=229,David Rodwin
1579,Washington Square,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=952,Thomas  Pasatieri
1580,We Are Sons,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1386,Rudolf    Rojahn
1581,We Shall Not Be Moved,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1772,Daniel Bernard Roumain
1582,Welfare — The Opera,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=824,Lenny  Picket
1583,What Next?,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=626,Elliott   Carter
1584,What Price Confidence?,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=627,Ernst Krenek
1585,What to Wear,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1267,Michael Gordon
1586,What's Goin' On,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=175,Richard  Dubelski
1587,Where Angels Fear to Tread,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=249,Mark Lanz Weiser
1588,Where the Cross is Made,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=405,Nancy Van de Vate
1589,Where's Dick?,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1097,Stewart     Wallace
1590,Whirligig,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=953,Heskel Brisman
1591,White Raven,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1264,Philip   Glass
1592,Who Am I?,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1228,Seymour  Barab
1593,Why I Live at the P.O.,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=349,Stephen Eddins
1594,Wild Boy,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=431,Gary Adams
1595,Wild Indian!,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=348,Leif Jordansson
1596,Wild Woody Thornton,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1275,Lionel  Lackey
1597,Will You Marry Me?,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=954,Hugo Weisgall
1598,Willie Stark,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=628,Carlisle    Floyd
1599,Winter's Child,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1631,Ellen Reid
1600,Winter's Tale,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1009,John  Harbison
1601,"With Blood, With Ink",https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=828,Daniel   Crozier
1602,Wonderland,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=459,Ron  Surace
1603,Written on Skin,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1773,George Benjamin
1604,Wuthering Heights,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=630,Bernard  Herrmann
1605,Wuthering Heights,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=631,Carlisle    Floyd
1606,Wuthering Heights,https://www.operaamerica.org/applications/NAWD/newworks/details.aspx?id=1071,Frédéric     Chaslin
